Sigla,Código,Município,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,
BA,2932705,Uruçuca,76.7533347094,81.3495154426,87.3883062009,84.9208236008,89.6285623105,86.3056365613,84.8714909439,,83.774059544,87.8229040521,80,12.9248356291,13.6842809148,38.1870694728,30.9825731987,30.1748517351,12.0532980287,5.507264119,5.2704352994,3.9330838132,3.16627740449398,3.2676510247265,3.00971036083973,2.45317989845307,2.75731990356764,
BA,2932804,Utinga,,,,,,,1.3471665229,,1.1635286048,,,,,,,13.7158416978,20.3002914167,13.4622011798,22.2529490419,21.9128955309,27.9687837396968,25.2075936193187,24.5076415096949,22.0786190860776,21.2707535418075,
BA,2932903,Valença,,,,,,,,,,,,,,,,0.6857920849,0.6343841068,3.6715094127,3.5136235329,2.8093455809,3.16627740449398,3.2676510247265,3.43966898381683,2.86204321486191,3.15122274693445,
BA,2933000,Valente,,,,,,,,,,,,,,,19.9173684849,116.584654431,9.5157616016,11.014528238,26.9377804191,80.3472836133,88.6557673258315,88.693384956862,378.793546842829,344.671775732656,324.575942934248,
BA,2933059,Várzea da Roça,54.1788245007,52.1471252836,41.7944073134,106.5673080481,100.4458025894,110.7589002537,137.4109853377,116.4416010644,123.3340321064,112.7602718694,79,37.8513043423,34.2107022869,32.6181218414,37.621696027,38.4043567537,41.2349669401,39.7746853038,39.8210667065,28.0934558089,23.7470805337049,22.4067498838388,21.4979311488552,18.8077125548069,17.7256279515063,
BA,2933109,Várzea do Poço,,,,,,,,,,,,,,,,7.5437129338,13.3220662422,13.4622011798,,,,39.2118122967179,28.3772691164889,16.3545326563538,29.5427132525104,
BA,2933158,Várzea Nova,,,,,,,,,,,,,,,,10.9726733582,16.4939867761,4.8953458836,,,,,,,,
BA,2933174,Varzedo,,,,,,,,,,,,,,,,1.3715841698,1.2687682135,0.6119182354,0.5856039222,0.5618691162,0.527712900748997,0.466807289246642,0.429958622977104,0.408863316408845,0.393902843366806,
BA,2933208,Vera Cruz,,,,,,,,,,,,,,,,13.7158416978,15.2252185625,3.6715094127,3.5136235329,47.758874875,39.5784675561748,38.2781977182247,32.6768553462599,6.95067637895036,7.87805686733612,
BA,2933257,Vereda,,,,,,,,,,,,,,,2.2130409428,2.7431683396,4.4406887474,3.0595911772,3.5136235329,2.2474764647,2.11085160299599,2.33403644623321,2.14979311488552,1.63545326563538,1.96951421683403,
BA,2933307,Vitória da Conquista,13.5447061252,104.2942505673,199.4733076323,404.6227477456,539.3166939032,302.0697279646,311.1954667943,632.8347883929,279.2468651466,151.7926736704,123,147.7124071893,102.6321068607,71.6007552615,115.0781290239,230.4261405224,308.3106758909,421.6116642208,220.7726786522,166.8751275046,158.313870224699,153.579598162145,166.393987092139,134.924894414919,131.563549684513,
BA,2933406,Wagner,,,,,,,,,,20.6004342838,18,12.0016330841,,,11.8028850281,9.6010891884,12.6876821354,,,,,,,,,
BA,2933455,Wanderley,27.0894122504,25.0306201361,24.6966952306,21.6464844473,21.6344805578,21.5764091403,20.2074978438,16.4537044983,18.6164576764,18.4319675171,18,12.0016330841,16.2500835863,15.911278947,10.3275243996,20.5737625466,14.5908344557,9.1787735317,8.7840588323,5.6186911618,4.74941610674097,4.66807289246642,4.29958622977104,3.6797698476796,3.93902843366806,
BA,2933505,Wenceslau Guimarães,,,,,10.8172402789,15.8227000363,18.8603313208,17.7193740751,9.3082288382,10.8423338336,6,1.8464050899,,,,2.0573762547,2.5375364271,2.4476729418,2.3424156886,1.6856073485,1.58313870224699,1.40042186773993,1.28987586893131,1.22658994922653,1.18170853010042,
BA,2933604,Xique-Xique,,,,,,,,,,,,,,,,52.8059905364,66.610331211,27.536320595,2.3424156886,2.8093455809,2.63856450374499,2.80084373547985,2.57975173786262,2.86204321486191,2.75731990356764,
BA,2999919,Trancoso,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,2999929,Barcellos,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,2999939,Olivença,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,2999949,Villa Verde,,,,,,,,,,,,,,,,,,,,,,,,,,
CE,2300101,Abaiara,,,,,,5.7537091041,20.2074978438,6.328347884,6.9811716287,7.5896336835,12,11.0784305392,16.2500835863,14.3201510523,14.0159259709,6.172128764,5.0750728542,3.0595911772,6.4416431437,8.4280367427,10.5542580149799,8.40253120643956,8.16921383656497,3.6797698476796,16.9378222647727,
CE,2300150,Acarapé,,,,,,,,,,,,,,2.3866918421,2.2130409428,1.3715841698,1.2687682135,11.014528238,9.9552666766,1.6856073485,1.58313870224699,2.33403644623321,2.14979311488552,0.81772663281769,10.6353767709038,
CE,2300200,Acaraú,,,,,3.0906400797,11.5074182081,10.7773321834,10.1253566143,9.3082288382,7.5896336835,2,1.8464050899,1.7105351143,1.5911278947,0.7376803143,0.6857920849,0.6343841068,0.6119182354,1.7568117665,1.6856073485,1.58313870224699,0.933614578493284,36.5464829530538,52.743367816741,33.8756445295453,
CE,2300309,Acopiara,45.1490204173,16.6870800907,26.5964410175,479.552886217,448.1428115527,41.7143910045,119.8978205398,75.9401746071,116.3528604778,545.36939183,240,265.8823329408,369.4755846986,190.935347364,418.2647381829,294.8905965019,353.3519474717,208.6641182863,252.9808943707,141.5910172766,379.953288539278,829.049745702036,1438.21159385841,569.95546307393,1249.85372200287,
CE,2300408,Aiuaba,9.0298040835,6.257655034,5.6992373609,6.6604567529,6.1812801594,20.1379818642,20.2074978438,21.5163828054,22.1070434908,23.8531344339,23,32.3120890727,19.671153815,16.7068428944,17.7043275421,15.7732179524,7.6126092813,37.9389305975,93.6966275447,70.7955086383,102.904015646054,170.384660575024,165.534069846185,94.4474260904432,148.107469105919,
CE,2300507,Alcântaras,,,,,1.5453200397,48.9065273847,51.1923278709,49.3611134945,61.6670160532,18.4319675171,17,15.6944432639,15.3948160291,13.524587105,14.0159259709,11.6584654431,13.956450349,15.2979558861,4.0992274551,2.2474764647,1.05542580149799,7.00210933869963,5.58946209870235,5.72408642972383,5.51463980713528,
CE,2300606,Altaneira,,,,,7.7266001992,8.6305636561,12.1244987063,12.656695768,13.9623432573,14.0950339837,15,20.3104559885,12.8290133576,10.3423313156,8.8521637711,8.9152971035,2.5375364271,1.8357547063,2.9280196108,3.3712146971,3.16627740449398,4.20126560321978,42.9958622977104,29.4381587814368,35.4512559030125,
CE,2300705,Alto Santo,370.2219674216,317.0545217249,911.8779777473,1398.6959181327,1298.0688334629,258.916909684,424.3574547193,291.1040026607,837.7405954399,1176.3932209454,320,827.1894802602,301.909447682,354.0259565708,275.8924375316,142.6447536567,71.0510199584,795.493706077,362.4888278136,350.6063284945,791.569351123496,1121.73791605968,847.878404510849,459.971230959951,542.404215316092,
CE,2300754,Amontada,,,,,1.5453200397,8.6305636561,8.0829991375,7.5940174608,8.1447002334,,,,,,,,,1.2238364709,1.1712078443,2.8093455809,11.6096838164779,16.8050624128791,18.9181794109926,10.2215829102211,7.87805686733612,
CE,2300804,Antonina do Norte,,,,,3.0906400797,4.3152818282,4.0414995688,5.0626783071,4.6541144191,5.4211669168,5,7.3856203595,4.2763377859,3.9778197368,2.950721257,3.4289604244,3.1719205339,2.4476729418,1.7568117665,1.1237382324,1.05542580149799,2.33403644623321,9.88904832847339,4.08863316408845,5.51463980713528,
CE,2300903,Apuiarés,2.2574510209,2.0858850114,1.899745787,1.6651141883,1.5453200397,1.4384272761,1.3471665229,1.2656695768,2.3270572096,3.2527001501,3,2.7696076348,3.4210702287,15.911278947,8.1144834568,10.2868812733,8.8813774948,50.1772953064,33.3794235628,30.9028013897,30.0796353426928,28.9420519332918,29.2371863624431,31.0736120470722,32.6939359994449,
CE,2301000,Aquiraz,,,,,,,,,,,,,,,,,3.8063046406,1.8357547063,2.9280196108,3.9330838132,8.44340641198395,7.46891662794627,6.44937934465656,4.90635979690614,7.09025118060251,
CE,2301109,Aracati,11.2872551043,8.3435400454,294.460596981,592.7806510183,616.5826958948,415.7054827703,338.1387972525,272.1189590088,271.1021649132,268.8898790732,173,259.4199151262,87.2372908316,27.0491742099,43.5231385411,154.3032190998,61.5352583568,195.813835342,333.2086317058,337.1214697062,210.55744739885,228.735571730855,323.328884478782,118.979225074974,288.336881344502,
CE,2301208,Aracoiaba,54.1788245007,47.9753552611,55.0926278223,53.2836540242,66.448761713,66.1676546969,74.0941587605,74.6745050304,76.7928879153,89.9913708189,82,97.8594697629,60.7239965593,50.9160926304,52.3753023121,27.4316833955,26.6441324844,52.0130500127,96.0390432333,89.3371894721,85.4894899213375,96.1623015848083,408.460691828249,183.170765751163,256.036848188424,
CE,2301257,Ararendá,2.2574510209,2.0858850114,,,21.6344805578,24.4532636924,26.9433304583,26.5790611125,26.7611579099,27.105834584,29,31.3888865277,33.3554347297,31.822557894,28.769532256,26.7458913106,48.8475762214,68.5348423697,75.5429059579,58.9962571986,95.5160350355685,193.725025037357,225.72827706298,89.1322029771282,153.228206069687,
CE,2301307,Araripe,,,,1.6651141883,66.448761713,99.2514820456,173.7844814566,107.5819140267,109.3716888491,109.5075717193,110,122.7859384761,77.8293477027,36.5959415781,30.9825731987,32.9180200746,12.6876821354,33.6555029494,122.9768236524,45.5113984103,121.901680073018,172.718697021258,182.732414765269,159.45669339945,118.170853010042,
CE,2301406,Aratuba,,,,,,,,,,,,,,6.3645115788,7.3768031426,2.7431683396,2.5375364271,1.8357547063,1.7568117665,39.3308381324,37.9953288539278,75.1559735687094,82.982014234581,52.743367816741,58.6915236616541,
CE,2301505,Arneiroz,,,,,,,,,,,,,,,,10.9726733582,42.5037351537,55.6845594254,52.7043529939,24.7222411118,37.4676159531788,54.1496455526105,54.1747864951151,24.9406623009395,50.813466794318,
CE,2301604,Assaré,,,,,4.6359601195,20.1379818642,44.4564952564,26.5790611125,26.7611579099,28.1900679674,28,32.3120890727,21.3816889293,15.911278947,14.0159259709,15.7732179524,5.0750728542,45.2819494228,35.1362353293,24.1603719956,53.8267158763977,56.0168747095971,57.6144554789319,45.7926914377906,153.622108913054,
CE,2301703,Aurora,,,,,,43.1528182807,181.867480594,48.0954439179,50.0317300054,53.1274357846,86,84.9346341339,129.1454011331,116.1523363131,110.6520471383,48.0054459422,30.450437125,24.4767294178,70.2724706585,30.9028013897,70.1858157996166,68.6206715192564,150.485518041986,27.8027055158015,47.2683412040167,
CE,2301802,Baixio,54.1788245007,52.1471252836,62.6916109701,69.9347959067,95.8098424699,58.9755183169,121.2449870628,35.43874815,79.1199451249,109.5075717193,15,44.3137221568,12.8290133576,27.8447381573,28.0318519417,13.7158416978,20.9346755235,35.4912576557,28.1089882634,11.7992514397,92.8774705318235,147.977910691186,120.818373056566,65.826993941824,60.6610378784881,
CE,2301851,Banabuiú,2.2574510209,2.0858850114,1.899745787,1.6651141883,1.5453200397,1.4384272761,1.3471665229,1.2656695768,2.3270572096,2.1684667667,3,2.7696076348,2.5658026715,0.7955639474,4.4260818855,3.4289604244,3.1719205339,15.2979558861,16.9825137425,19.10354995,20.5808031292109,21.0063280160989,23.2177656407636,22.8963457188953,26.7853933489428,
CE,2301901,Barbalha,74.4958836885,68.8342053744,79.7893230528,88.2510519775,95.8098424699,222.9562277833,246.5314736941,251.8682457803,258.3033502606,276.4795127568,446,588.0800211225,917.7020888463,856.0268073487,801.8585015958,399.1309934049,310.2138282112,9.1787735317,13.4688902096,10.6755132074,12.6651096179759,31.7428956687717,90.2913108251918,87.087886395084,14.180502361205,
CE,2301950,Barreira,11.2872551043,10.4294250568,13.2982205089,11.6557993177,13.9078803586,116.5126093577,203.4221449607,58.2208005322,19.7799862812,22.7689010506,20,24.0032661683,15.3948160291,7.9556394735,8.1144834568,2.7431683396,2.5375364271,43.4461947165,47.4339176945,42.1401837133,40.1061804569238,88.2265776676154,83.4119728575582,36.797698476796,34.2695473729121,
CE,2302008,Barro,20.3170591878,,,,,23.0148364165,25.5961639355,25.3133915357,25.5976293051,27.105834584,42,41.544114522,65.0003343451,59.6672960513,56.0637038834,24.0027229711,19.0315232031,13.4622011798,209.6462041313,202.2728818237,197.364624880125,159.648092922352,167.683862961071,123.88558487188,110.686698986072,
CE,2302057,Barroquinha,,,,,,,,,,,,,,,,,,0.6119182354,1.7568117665,0.5618691162,0.527712900748997,0.933614578493284,0.429958622977104,0.408863316408845,0.787805686733612,
CE,2302107,Baturité,,,,,,,,,,,,,,,,,,,,,,21.0063280160989,27.5173518705346,13.9013527579007,31.1183246259777,
CE,2302206,Beberibe,18.0596081669,12.5153100682,17.0977120828,31.6371695769,449.6881315925,178.3649822267,274.8219706754,210.1011497463,248.9951214224,191.9093088547,122,418.2107528548,310.4621232537,116.9479002605,132.782456566,141.2731694869,70.4166358516,351.8529853802,330.8662160172,342.740160868,301.851779228426,198.85990521907,260.984884147102,105.895598949891,256.036848188424,
CE,2302305,Bela Cruz,,,,,4.6359601195,57.5370910408,20.2074978438,18.9850436517,17.4529290717,13.0108006003,4,2.7696076348,2.5658026715,2.3866918421,1.4753606285,1.3715841698,0.6343841068,1.2238364709,18.1537215868,5.6186911618,15.3036741217209,11.6701822311661,15.0485518041986,13.4924894414919,13.3926966744714,
CE,2302404,Boa Viagem,,,,,,48.9065273847,96.9959896502,55.6894613785,59.3399588437,56.3801359347,49,42.4673170669,35.0659698441,38.1870694728,44.2608188553,47.3196538573,46.3100397943,17.1337105924,12.8832862874,27.5315866927,31.6627740449398,42.0126560321978,66.213627938474,69.9156271059125,82.3256942636624,
CE,2302503,Brejo Santo,47.4064714381,12.5153100682,15.1979662958,18.3162560708,20.0891605178,25.8916909685,29.6376635042,29.110400266,29.0882151194,30.3585347341,47,46.1601272467,71.8424748025,59.6672960513,56.8013841977,26.7458913106,8.246993388,11.6264464734,15.8113058982,10.6755132074,8.97111931273295,12.1369895204127,11.1789241974047,53.9699577659675,31.1183246259777,
CE,2302602,Camocim,,,,,60.2674815536,63.2908001449,67.358326146,87.3312007982,84.9375881488,89.9913708189,88,86.7810392237,84.6714881601,54.0983484198,64.9158676545,48.6912380271,56.4601855027,75.877861195,9.3696627545,7.8661676265,5.27712900748997,4.20126560321978,4.29958622977104,5.31522311331498,6.30244549386889,
CE,2302701,Campos Sales,4.5149020417,2.0858850114,3.7994915739,1.6651141883,92.7192023902,70.4829365251,142.7996514292,73.4088354536,76.7928879153,79.1490369853,79,92.3202544933,58.1581938877,36.5959415781,25.0811306847,26.0600992257,29.8160530183,61.1918235444,117.1207844309,92.7084041692,194.198347475631,242.739790408254,515.950347572525,531.522311331498,545.949340906393,
CE,2302800,Canindé,,,,,542.4073339827,743.6669017032,730.1642554218,698.6496063857,648.0854328611,612.5918615983,554,480.9885259102,409.6731598857,593.4907047232,674.9774875439,698.136342416,664.8345438965,27.536320595,27.5233843413,35.9596234353,28.4964966404458,23.3403644623321,96.7406901698484,79.7283466997248,76.8110544565271,
CE,2302909,Capistrano,,,,,,,,,,,,,,119.3345921025,202.8620864203,99.4398523088,102.770225297,39.1627670684,54.4611647604,59.5581263148,57.5207061816407,137.708150327759,156.074980140689,97.7183326217139,125.261104190644,
CE,2303006,Caridade,,,,,,,18.8603313208,17.7193740751,16.2894004669,16.2635007504,14,12.9248356291,9.4079431289,12.7290231576,12.5405653423,12.344257528,10.7845298151,2.4476729418,3.5136235329,10.1136440912,10.5542580149799,8.8693384956862,6.87933796763366,7.35953969535921,7.48415402396931,
CE,2303105,Cariré,,,,,,,,,,,3,1.8464050899,2.5658026715,1.5911278947,8.1144834568,8.2295050187,,1.2238364709,2.3424156886,1.6856073485,1.58313870224699,1.86722915698657,7.73925521358787,7.35953969535921,6.6963483372357,
CE,2303204,Caririaçu,2.2574510209,,,,,7.1921363802,22.9018308897,7.5940174608,6.9811716287,7.5896336835,12,12.0016330841,19.671153815,17.5024068417,16.2289669136,6.8579208489,5.0750728542,18.3575470633,18.7393255089,17.4179426015,22.1639418314579,15.8714478343858,12.8987586893131,,24.421976288742,
CE,2303303,Cariús,9.0298040835,8.3435400454,13.2982205089,76.5952526596,66.448761713,10.0689909322,84.8714909439,43.0327656108,232.7057209555,87.8229040521,117,134.7875715603,48.7502507588,65.2362436827,91.4723589677,45.9480696875,88.1793908412,208.0522000509,187.9788590116,126.4205511398,345.651949990593,306.225581745797,126.837793778246,60.9206341449179,127.230618407478,
CE,2303402,Carnaubal,2.2574510209,2.0858850114,,6.6604567529,63.3581216333,66.1676546969,61.9696600542,59.486470109,34.9058581433,159.3823073539,87,103.3986850325,9.4079431289,6.3645115788,8.1144834568,4.8005445942,27.9129006979,35.4912576557,35.1362353293,56.1869116177,53.8267158763977,103.164410923508,64.0638348235885,28.6204321486191,50.0256611075843,
CE,2303501,Cascavel,24.8319612295,18.7729651022,24.6966952306,44.9580830829,205.5275652982,211.4488095752,501.1459465257,375.9038643052,231.5421923507,175.6458081043,42,104.3218875775,43.6186454158,12.7290231576,18.4420078564,27.4316833955,19.6659073099,83.8327982558,92.5254197004,56.1869116177,72.2966674026126,78.8904318826825,159.084690501528,64.6004039925975,168.98431980436,
CE,2303600,Catarina,,,,,,,,,23.2705720956,92.1598375856,44,33.2352916176,21.3816889293,29.435866052,68.6042692258,41.8333171782,28.5472848047,26.3124841241,16.3969098203,16.8560734853,29.5519224419438,71.8883225439829,46.0055726585501,15.5368060235361,27.5731990356764,
CE,2303659,Catunda,,,,,,,,25.3133915357,23.2705720956,22.7689010506,19,16.6176458088,13.6842809148,19.8890986838,18.4420078564,23.3169308862,21.5690596302,25.7005658886,11.7120784431,16.8560734853,42.7447449606688,81.2244683289157,50.7351175112983,25.7583889337572,53.9646895412524,
CE,2303709,Caucaia,,,1.899745787,3.3302283765,4.6359601195,4.3152818282,4.0414995688,3.7970087303,3.4905858143,3.2527001501,3,2.7696076348,2.5658026715,1.5911278947,2.2130409428,,,,,,,2.33403644623321,3.00971036083973,2.86204321486191,2.36341706020084,
CE,2303808,Cedro,2.2574510209,2.0858850114,3.7994915739,16.6511418825,13.9078803586,1.4384272761,9.4301656604,7.5940174608,47.7046727959,23.8531344339,4,4.6160127247,5.131605343,39.7781973675,73.7680314256,4.8005445942,17.1283708828,25.7005658886,19.3249294311,20.2272881824,46.4387352659117,85.8925412213822,119.098538564658,29.8470220978457,40.571992866781,
CE,2303907,Chaval,,,,,1.5453200397,1.4384272761,1.3471665229,1.2656695768,2.3270572096,2.1684667667,3,1.8464050899,2.5658026715,0.7955639474,0.7376803143,2.7431683396,2.5375364271,1.8357547063,1.7568117665,1.6856073485,2.63856450374499,8.40253120643956,4.72954485274814,3.6797698476796,3.93902843366806,
CE,2303931,Choró,,,,,,,,,,,,,,,10.3275243996,8.9152971035,7.6126092813,15.9098741215,17.5681176646,19.10354995,22.1639418314579,22.4067498838388,22.7878070177865,29.029295465028,42.1476042402482,
CE,2303956,Chorozinho,146.7343163561,133.4966407262,205.1725449932,203.1439309668,251.8871664934,247.4094914756,270.7804711065,75.9401746071,107.0446316395,124.6868390864,113,134.7875715603,82.1056854886,77.169702893,73.7680314256,36.3469804991,34.2567417657,127.8909112078,117.1207844309,107.878870306,402.117230370736,515.355247328293,451.886512748936,189.712578813704,359.633295993894,
CE,2304004,Coreaú,,,,,,,,,,,,,,,,,,5.507264119,5.2704352994,4.4949529294,0.527712900748997,1.40042186773993,1.28987586893131,2.04431658204422,2.36341706020084,
CE,2304103,Crateús,,,,,190.0743648999,189.8724004348,208.8108110523,205.0384714392,197.7998628122,192.993542238,213,243.7254718624,254.0144644803,245.8292597312,223.5171352194,213.2813384002,331.1485037347,405.0898718638,414.0219729631,252.8411022797,1794.22386254659,1680.50624128791,1973.51007946491,605.935434917908,1460.19784036075,
